date,temperature_2m_k,total_precip_m_day,snow_depth_m_we
2016-01-01,268.07,0.0,0.05
2016-01-02,268.58,0.0,0.05
2016-01-03,268.95,5.5e-05,0.05
2016-01-04,269.39,0.0,0.05
2016-01-05,270.13,1.9e-05,0.05
2016-01-06,269.65,2e-06,0.05
2016-01-07,270.04,1e-06,0.05
2016-01-08,268.53,2.8e-05,0.05
2016-01-09,266.52,0.000227,0.05
2016-01-10,266.96,1e-06,0.05
2016-01-11,269.43,0.0,0.05
2016-01-12,270.62,0.0,0.05
2016-01-13,269.73,0.000125,0.05
2016-01-14,268.97,3e-06,0.05
2016-01-15,269.05,7.7e-05,0.05
2016-01-16,268.53,0.0,0.05
2016-01-17,267.48,0.0,0.05
2016-01-18,269.41,0.0,0.05
2016-01-19,270.32,0.000162,0.05
2016-01-20,268.84,9e-06,0.05
2016-01-21,267.19,3e-06,0.05
2016-01-22,266.47,0.0,0.05
2016-01-23,266.84,2e-06,0.05
2016-01-24,267.56,4e-06,0.05
2016-01-25,267.77,0.000145,0.05
2016-01-26,267.88,0.000165,0.05
2016-01-27,268.77,0.00027,0.05
2016-01-28,270.43,5e-06,0.05
2016-01-29,272.83,1e-06,0.05
2016-01-30,273.93,1e-06,0.05
2016-01-31,274.17,0.0,0.05
2016-02-01,273.56,2e-06,0.05
2016-02-02,273.99,2e-06,0.05
2016-02-03,274.37,3e-06,0.05
2016-02-04,277.04,1e-06,0.05
2016-02-05,278.44,0.0,0.05
2016-02-06,278.02,1e-06,0.05
2016-02-07,274.91,5e-06,0.05
2016-02-08,271.21,0.000959,0.05
2016-02-09,271.59,1.8e-05,0.05
2016-02-10,272.84,1e-06,0.05
2016-02-11,271.53,2e-06,0.05
2016-02-12,273.19,1e-06,0.05
2016-02-13,273.37,3e-06,0.05
2016-02-14,273.47,0.0,0.05
2016-02-15,273.98,3e-06,0.05
2016-02-16,275.02,1e-06,0.05
2016-02-17,276.23,1e-06,0.05
2016-02-18,277.61,0.0,0.05
2016-02-19,279.7,1e-06,0.05
2016-02-20,279.41,0.000137,0.05
2016-02-21,276.11,3e-06,0.05
2016-02-22,275.98,2e-06,0.05
2016-02-23,274.73,0.00023,0.05
2016-02-24,270.38,0.001977,0.05
2016-02-25,267.89,1e-06,0.05
2016-02-26,270.24,4.4e-05,0.05
2016-02-27,271.25,0.000259,0.05
2016-02-28,271.44,0.000673,0.05
2016-02-29,271.01,0.000536,0.05
2016-03-01,270.19,0.000286,0.05
2016-03-02,271.83,0.0,0.05
2016-03-03,273.53,7.9e-05,0.05
2016-03-04,272.53,0.000319,0.05
2016-03-05,272.81,0.000338,0.05
2016-03-06,273.23,0.000221,0.05
2016-03-07,273.24,6.4e-05,0.05
2016-03-08,273.54,0.000252,0.05
2016-03-09,273.84,5e-06,0.05
2016-03-10,274.76,7.2e-05,0.05
2016-03-11,275.89,1.1e-05,0.05
2016-03-12,276.29,0.000112,0.05
2016-03-13,275.94,0.000334,0.05
2016-03-14,274.15,0.000111,0.05
2016-03-15,272.98,0.000257,0.05
2016-03-16,271.93,0.000418,0.05
2016-03-17,273.57,0.000182,0.05
2016-03-18,274.82,0.000271,0.05
2016-03-19,275.6,6e-06,0.05
2016-03-20,276.24,3e-06,0.05
2016-03-21,275.86,0.0,0.05
2016-03-22,274.99,0.000194,0.05
2016-03-23,273.51,7.1e-05,0.05
2016-03-24,276.18,2e-06,0.05
2016-03-25,280.46,1e-06,0.05
2016-03-26,280.8,0.0,0.05
2016-03-27,279.58,0.000101,0.05
2016-03-28,275.91,0.001752,0.05
2016-03-29,277.29,0.000103,0.05
2016-03-30,276.47,0.000779,0.05
2016-03-31,275.88,0.001597,0.05
2016-04-01,276.12,0.000471,0.05
2016-04-02,279.15,6e-06,0.05
2016-04-03,281.05,8.8e-05,0.05
2016-04-04,281.48,2e-06,0.05
2016-04-05,280.19,9.4e-05,0.05
2016-04-06,280.19,3.8e-05,0.05
2016-04-07,279.58,9e-06,0.05
2016-04-08,278.36,7.1e-05,0.05
2016-04-09,278.85,4e-06,0.05
2016-04-10,280.5,4e-06,0.05
2016-04-11,279.84,0.000399,0.05
2016-04-12,279.76,0.0,0.05
2016-04-13,278.55,3e-06,0.05
2016-04-14,276.36,0.000785,0.05
2016-04-15,279.16,9.6e-05,0.05
2016-04-16,277.86,0.001582,0.05
2016-04-17,279.7,0.000498,0.05
2016-04-18,280.91,4.1e-05,0.05
2016-04-19,282.12,8.4e-05,0.05
2016-04-20,281.99,5e-06,0.05
2016-04-21,281.93,8.7e-05,0.05
2016-04-22,281.4,6.3e-05,0.05
2016-04-23,280.39,6.3e-05,0.05
2016-04-24,279.08,1.3e-05,0.05
2016-04-25,279.56,0.0,0.05
2016-04-26,280.89,4e-06,0.05
2016-04-27,280.81,2e-06,0.05
2016-04-28,279.68,3.1e-05,0.05
2016-04-29,280.01,5e-06,0.05
2016-04-30,280.06,0.000386,0.05
2016-05-01,279.79,0.000412,0.05
2016-05-02,281.55,3e-06,0.05
2016-05-03,280.22,0.00052,0.05
2016-05-04,280.66,0.000387,0.05
2016-05-05,280.66,0.000472,0.05
2016-05-06,281.3,0.000492,0.05
2016-05-07,281.29,0.000684,0.05
2016-05-08,278.43,0.0028,0.05
2016-05-09,282.32,1.1e-05,0.05
2016-05-10,282.79,6.4e-05,0.05
2016-05-11,282.78,0.000126,0.05
2016-05-12,282.66,0.000465,0.05
2016-05-13,283.04,0.000755,0.05
2016-05-14,282.99,0.001753,0.05
2016-05-15,283.3,0.000774,0.05
2016-05-16,284.91,0.000734,0.05
2016-05-17,282.81,0.00137,0.05
2016-05-18,280.89,0.001836,0.05
2016-05-19,283.93,0.000127,0.05
2016-05-20,283.25,0.003071,0.05
2016-05-21,282.23,0.005552,0.05
2016-05-22,281.85,5e-06,0.05
2016-05-23,283.88,1e-06,0.05
2016-05-24,283.76,0.000206,0.05
2016-05-25,283.0,0.002588,0.05
2016-05-26,281.47,0.002488,0.05
2016-05-27,282.66,0.004045,0.05
2016-05-28,279.22,0.012494,0.05
2016-05-29,282.07,0.001041,0.05
2016-05-30,282.55,0.001008,0.05
2016-05-31,280.31,0.010278,0.05
2016-06-01,282.45,0.000248,0.05
2016-06-02,284.32,8.5e-05,0.05
2016-06-03,284.44,0.000979,0.05
2016-06-04,283.86,0.002187,0.05
2016-06-05,284.93,0.000621,0.05
2016-06-06,284.5,0.002859,0.05
2016-06-07,285.4,0.001061,0.05
2016-06-08,284.85,0.000693,0.05
2016-06-09,285.56,0.00088,0.05
2016-06-10,285.58,0.00057,0.05
2016-06-11,284.56,0.008298,0.05
2016-06-12,285.39,0.001546,0.05
2016-06-13,286.12,0.001214,0.05
2016-06-14,286.19,0.006402,0.05
2016-06-15,284.34,0.010586,0.05
2016-06-16,285.53,0.002341,0.05
2016-06-17,286.11,0.002539,0.05
2016-06-18,285.83,0.00567,0.05
2016-06-19,285.11,0.008076,0.05
2016-06-20,284.3,0.011575,0.05
2016-06-21,284.66,0.012554,0.05
2016-06-22,284.78,0.013327,0.05
2016-06-23,284.96,0.006681,0.05
2016-06-24,285.09,0.011224,0.05
2016-06-25,285.93,0.016381,0.05
2016-06-26,283.49,0.017458,0.05
2016-06-27,283.86,0.014106,0.05
2016-06-28,284.43,0.011248,0.05
2016-06-29,284.04,0.006349,0.05
2016-06-30,285.1,0.006138,0.05
2016-07-01,284.2,0.017808,0.05
2016-07-02,284.27,0.004439,0.05
2016-07-03,284.83,0.009237,0.05
2016-07-04,286.0,0.003003,0.05
2016-07-05,285.85,0.005003,0.05
2016-07-06,285.72,0.006665,0.05
2016-07-07,286.76,0.002785,0.05
2016-07-08,285.82,0.01224,0.05
2016-07-09,286.14,0.004228,0.05
2016-07-10,285.63,0.014316,0.05
2016-07-11,284.22,0.012882,0.05
2016-07-12,285.76,0.011411,0.05
2016-07-13,283.36,0.008542,0.05
2016-07-14,285.3,0.002456,0.05
2016-07-15,286.11,0.00077,0.05
2016-07-16,285.41,0.004014,0.05
2016-07-17,284.79,0.003859,0.05
2016-07-18,285.98,0.007775,0.05
2016-07-19,285.17,0.012378,0.05
2016-07-20,285.49,0.019467,0.05
2016-07-21,282.82,0.016018,0.05
2016-07-22,282.66,0.011401,0.05
2016-07-23,284.5,0.016132,0.05
2016-07-24,283.39,0.002927,0.05
2016-07-25,284.32,0.005872,0.05
2016-07-26,283.9,0.009264,0.05
2016-07-27,283.39,0.009266,0.05
2016-07-28,283.23,0.011881,0.05
2016-07-29,283.98,0.007748,0.05
2016-07-30,283.75,0.014412,0.05
2016-07-31,283.73,0.005717,0.05
2016-08-01,283.37,0.008896,0.05
2016-08-02,283.16,0.005135,0.05
2016-08-03,283.88,0.004125,0.05
2016-08-04,285.11,0.000676,0.05
2016-08-05,284.69,0.005217,0.05
2016-08-06,284.0,0.014888,0.05
2016-08-07,284.41,0.013847,0.05
2016-08-08,283.92,0.008916,0.05
2016-08-09,285.25,0.001747,0.05
2016-08-10,285.47,0.00109,0.05
2016-08-11,285.47,0.00117,0.05
2016-08-12,285.48,0.001556,0.05
2016-08-13,284.28,0.013758,0.05
2016-08-14,283.19,0.016135,0.05
2016-08-15,282.6,0.012644,0.05
2016-08-16,284.7,0.001955,0.05
2016-08-17,284.36,0.000698,0.05
2016-08-18,284.6,0.003462,0.05
2016-08-19,283.87,0.004448,0.05
2016-08-20,285.5,9.9e-05,0.05
2016-08-21,285.29,0.001244,0.05
2016-08-22,284.94,0.001941,0.05
2016-08-23,285.47,0.000529,0.05
2016-08-24,283.77,0.002841,0.05
2016-08-25,284.36,0.000884,0.05
2016-08-26,283.95,0.001743,0.05
2016-08-27,284.6,0.000274,0.05
2016-08-28,284.98,0.000766,0.05
2016-08-29,284.75,0.004765,0.05
2016-08-30,284.46,0.00685,0.05
2016-08-31,284.68,0.006097,0.05
2016-09-01,285.05,0.005618,0.05
2016-09-02,283.72,0.010947,0.05
2016-09-03,283.23,0.010803,0.05
2016-09-04,284.03,0.016638,0.05
2016-09-05,283.81,0.014181,0.05
2016-09-06,283.71,0.010536,0.05
2016-09-07,283.26,0.008508,0.05
2016-09-08,283.72,0.0023,0.05
2016-09-09,283.59,0.003484,0.05
2016-09-10,283.84,0.001453,0.05
2016-09-11,283.1,0.010751,0.05
2016-09-12,282.75,0.012678,0.05
2016-09-13,282.61,0.005936,0.05
2016-09-14,282.69,0.003671,0.05
2016-09-15,282.5,0.003371,0.05
2016-09-16,282.78,0.002556,0.05
2016-09-17,282.51,0.008052,0.05
2016-09-18,282.24,0.003005,0.05
2016-09-19,282.14,0.00192,0.05
2016-09-20,282.16,0.002507,0.05
2016-09-21,281.59,0.010666,0.05
2016-09-22,281.4,0.004587,0.05
2016-09-23,280.66,0.006359,0.05
2016-09-24,281.01,0.006909,0.05
2016-09-25,279.54,0.009551,0.05
2016-09-26,280.87,0.009191,0.05
2016-09-27,280.25,0.003684,0.05
2016-09-28,281.13,0.005689,0.05
2016-09-29,281.01,0.004857,0.05
2016-09-30,280.65,0.002597,0.05
2016-10-01,280.35,0.00019,0.05
2016-10-02,281.07,0.000959,0.05
2016-10-03,281.58,0.000334,0.05
2016-10-04,282.3,0.000247,0.05
2016-10-05,282.07,0.000506,0.05
2016-10-06,282.28,0.00031,0.05
2016-10-07,281.91,0.001373,0.05
2016-10-08,281.99,0.001348,0.05
2016-10-09,281.38,0.001877,0.05
2016-10-10,281.09,0.001629,0.05
2016-10-11,281.44,0.000859,0.05
2016-10-12,279.05,0.003433,0.05
2016-10-13,279.85,0.001462,0.05
2016-10-14,279.26,0.000407,0.05
2016-10-15,278.62,0.000448,0.05
2016-10-16,278.23,0.000299,0.05
2016-10-17,277.9,0.000716,0.05
2016-10-18,277.69,0.000997,0.05
2016-10-19,276.79,0.001249,0.05
2016-10-20,277.82,0.000216,0.05
2016-10-21,278.55,0.000227,0.05
2016-10-22,278.0,2.6e-05,0.05
2016-10-23,277.69,1e-06,0.05
2016-10-24,278.67,1e-06,0.05
2016-10-25,278.16,7.8e-05,0.05
2016-10-26,276.7,2.5e-05,0.05
2016-10-27,275.74,1.7e-05,0.05
2016-10-28,275.14,4e-06,0.05
2016-10-29,275.64,0.00039,0.05
2016-10-30,274.39,0.000106,0.05
2016-10-31,274.67,0.000222,0.05
2016-11-01,274.52,0.000157,0.05
2016-11-02,274.51,4.2e-05,0.05
2016-11-03,274.8,5.9e-05,0.05
2016-11-04,275.05,0.0,0.05
2016-11-05,275.3,3.3e-05,0.05
2016-11-06,275.34,4.6e-05,0.05
2016-11-07,274.91,7.2e-05,0.05
2016-11-08,274.39,3e-06,0.05
2016-11-09,276.13,1e-06,0.05
2016-11-10,277.95,3e-06,0.05
2016-11-11,277.47,3e-06,0.05
2016-11-12,276.9,0.000171,0.05
2016-11-13,276.26,0.000506,0.05
2016-11-14,275.71,0.000597,0.05
2016-11-15,273.96,9.6e-05,0.05
2016-11-16,272.93,0.000174,0.05
2016-11-17,272.01,0.0,0.05
2016-11-18,273.47,0.0,0.05
2016-11-19,273.83,0.0,0.05
2016-11-20,274.03,0.0,0.05
2016-11-21,274.93,1e-06,0.05
2016-11-22,275.62,3e-06,0.05
2016-11-23,275.5,-0.0,0.05
2016-11-24,276.85,2e-06,0.05
2016-11-25,275.07,0.0,0.05
2016-11-26,275.32,1e-06,0.05
2016-11-27,276.31,1e-06,0.05
2016-11-28,274.92,2e-06,0.05
2016-11-29,274.66,1e-06,0.05
2016-11-30,275.75,1e-06,0.05
2016-12-01,275.26,8.7e-05,0.05
2016-12-02,273.56,2.7e-05,0.05
2016-12-03,270.69,1e-06,0.05
2016-12-04,272.56,0.0,0.05
2016-12-05,273.86,0.0,0.05
2016-12-06,273.31,1e-06,0.05
2016-12-07,273.76,1e-06,0.05
2016-12-08,274.32,2e-06,0.05
2016-12-09,273.97,1e-06,0.05
2016-12-10,274.64,-0.0,0.05
2016-12-11,275.24,0.0,0.05
2016-12-12,274.81,1e-06,0.05
2016-12-13,276.29,1e-06,0.05
2016-12-14,275.58,4.7e-05,0.05
2016-12-15,272.62,1e-06,0.05
2016-12-16,274.83,3e-06,0.05
2016-12-17,276.86,0.0,0.05
2016-12-18,276.74,1e-06,0.05
2016-12-19,278.2,0.0,0.05
2016-12-20,278.78,0.0,0.05
2016-12-21,275.67,3e-06,0.05
2016-12-22,275.53,0.0,0.05
2016-12-23,275.1,1e-06,0.05
2016-12-24,275.43,2.5e-05,0.05
2016-12-25,273.07,0.000341,0.05
2016-12-26,269.43,0.000211,0.05
2016-12-27,269.46,1e-06,0.05
2016-12-28,272.29,1e-06,0.05
2016-12-29,271.54,0.0,0.05
2016-12-30,270.52,0.000129,0.05
2016-12-31,269.11,5.6e-05,0.05
2017-01-01,268.26,0.000253,0.05
2017-01-02,267.37,0.000223,0.05
2017-01-03,266.85,0.000637,0.05
2017-01-04,266.36,0.0,0.05
2017-01-05,266.91,2.1e-05,0.05
2017-01-06,267.77,2e-06,0.05
2017-01-07,268.86,6e-06,0.05
2017-01-08,268.93,1e-06,0.05
2017-01-09,267.9,5.9e-05,0.05
2017-01-10,266.43,1.7e-05,0.05
2017-01-11,265.96,7e-06,0.05
2017-01-12,265.9,3e-06,0.05
2017-01-13,265.84,2e-06,0.05
2017-01-14,266.69,3e-06,0.05
2017-01-15,269.09,1e-06,0.05
2017-01-16,269.18,1.7e-05,0.05
2017-01-17,269.3,1.1e-05,0.05
2017-01-18,269.92,0.0,0.05
2017-01-19,269.87,2e-06,0.05
2017-01-20,270.12,2.6e-05,0.05
2017-01-21,271.36,0.0,0.05
2017-01-22,271.54,4e-05,0.05
2017-01-23,271.52,6e-05,0.05
2017-01-24,271.1,1e-06,0.05
2017-01-25,272.28,0.0,0.05
2017-01-26,273.29,9.3e-05,0.05
2017-01-27,271.03,0.000803,0.05
2017-01-28,268.5,0.00024,0.05
2017-01-29,270.0,1e-06,0.05
2017-01-30,271.41,0.0,0.05
2017-01-31,270.51,4e-06,0.05
2017-02-01,268.55,1e-06,0.05
2017-02-02,271.26,1e-06,0.05
2017-02-03,272.52,1e-06,0.05
2017-02-04,274.35,3e-06,0.05
2017-02-05,274.48,1e-06,0.05
2017-02-06,272.88,1.2e-05,0.05
2017-02-07,272.63,2e-06,0.05
2017-02-08,274.89,0.0,0.05
2017-02-09,273.38,1e-06,0.05
2017-02-10,271.98,0.0,0.05
2017-02-11,270.7,1e-06,0.05
2017-02-12,270.68,0.00017,0.05
2017-02-13,271.32,2e-06,0.05
2017-02-14,270.87,0.0,0.05
2017-02-15,271.57,0.0,0.05
2017-02-16,273.14,3e-06,0.05
2017-02-17,275.81,3e-06,0.05
2017-02-18,276.29,1e-06,0.05
2017-02-19,277.01,4e-06,0.05
2017-02-20,275.24,9e-06,0.05
2017-02-21,274.07,2e-06,0.05
2017-02-22,273.65,2.5e-05,0.05
2017-02-23,273.55,1e-06,0.05
2017-02-24,274.34,0.0,0.05
2017-02-25,274.69,3e-06,0.05
2017-02-26,274.91,1e-06,0.05
2017-02-27,275.22,0.0,0.05
2017-02-28,275.18,1e-06,0.05
2017-03-01,275.71,2e-06,0.05
2017-03-02,273.94,2e-06,0.05
2017-03-03,273.06,3.8e-05,0.05
2017-03-04,272.47,1.1e-05,0.05
2017-03-05,271.51,1e-06,0.05
2017-03-06,271.09,3.3e-05,0.05
2017-03-07,272.06,2e-06,0.05
2017-03-08,271.42,6.7e-05,0.05
2017-03-09,272.49,0.000451,0.05
2017-03-10,272.02,0.000688,0.05
2017-03-11,270.32,0.004942,0.05
2017-03-12,268.55,0.000107,0.05
2017-03-13,270.5,1e-06,0.05
2017-03-14,270.19,5e-06,0.05
2017-03-15,270.95,7e-06,0.05
2017-03-16,270.79,2.1e-05,0.05
2017-03-17,269.92,0.00031,0.05
2017-03-18,269.08,0.000579,0.05
2017-03-19,269.92,3e-06,0.05
2017-03-20,270.53,0.000579,0.05
2017-03-21,272.78,1e-06,0.05
2017-03-22,276.44,1e-06,0.05
2017-03-23,277.34,0.0,0.05
2017-03-24,277.01,2e-06,0.05
2017-03-25,276.28,1.1e-05,0.05
2017-03-26,276.55,0.000328,0.05
2017-03-27,278.19,4e-06,0.05
2017-03-28,279.39,1.9e-05,0.05
2017-03-29,280.83,1.6e-05,0.05
2017-03-30,279.28,0.00017,0.05
2017-03-31,280.86,2e-06,0.05
2017-04-01,279.16,7e-06,0.05
2017-04-02,277.6,0.000157,0.05
2017-04-03,277.26,0.000265,0.05
2017-04-04,277.83,4.7e-05,0.05
2017-04-05,278.72,4e-06,0.05
2017-04-06,280.4,1.8e-05,0.05
2017-04-07,280.23,0.0,0.05
2017-04-08,278.51,1e-06,0.05
2017-04-09,277.39,1e-06,0.05
2017-04-10,276.26,1e-06,0.05
2017-04-11,276.51,0.0,0.05
2017-04-12,277.51,2e-06,0.05
2017-04-13,277.47,7e-06,0.05
2017-04-14,278.28,6e-06,0.05
2017-04-15,276.48,0.000195,0.05
2017-04-16,274.82,0.0,0.05
2017-04-17,279.13,3e-06,0.05
2017-04-18,282.14,0.0,0.05
2017-04-19,282.05,2.6e-05,0.05
2017-04-20,282.23,0.000548,0.05
2017-04-21,282.34,6e-05,0.05
2017-04-22,282.08,0.000174,0.05
2017-04-23,281.28,0.000956,0.05
2017-04-24,282.53,0.000215,0.05
2017-04-25,282.05,5e-06,0.05
2017-04-26,281.35,4e-06,0.05
2017-04-27,279.32,1e-05,0.05
2017-04-28,279.31,6.6e-05,0.05
2017-04-29,280.55,1.5e-05,0.05
2017-04-30,280.38,7.4e-05,0.05
2017-05-01,279.57,0.000331,0.05
2017-05-02,279.09,0.000103,0.05
2017-05-03,280.8,0.000465,0.05
2017-05-04,279.3,0.001642,0.05
2017-05-05,279.03,0.000368,0.05
2017-05-06,278.63,0.000186,0.05
2017-05-07,281.17,1.8e-05,0.05
2017-05-08,281.88,5e-06,0.05
2017-05-09,280.87,0.000455,0.05
2017-05-10,279.85,0.008571,0.05
2017-05-11,280.58,0.000944,0.05
2017-05-12,282.02,0.000861,0.05
2017-05-13,280.43,0.016015,0.05
2017-05-14,279.68,0.004101,0.05
2017-05-15,278.04,0.002731,0.05
2017-05-16,279.72,0.00063,0.05
2017-05-17,281.07,0.000741,0.05
2017-05-18,281.89,0.000693,0.05
2017-05-19,281.95,0.000757,0.05
2017-05-20,282.42,0.0007,0.05
2017-05-21,282.59,0.001038,0.05
2017-05-22,281.45,0.004395,0.05
2017-05-23,283.64,0.000983,0.05
2017-05-24,283.54,0.001034,0.05
2017-05-25,283.14,0.001657,0.05
2017-05-26,283.17,0.001161,0.05
2017-05-27,283.0,0.000917,0.05
2017-05-28,282.24,0.002905,0.05
2017-05-29,283.14,0.000184,0.05
2017-05-30,279.82,0.005485,0.05
2017-05-31,283.08,0.001099,0.05
2017-06-01,284.33,0.000188,0.05
2017-06-02,282.91,0.003405,0.05
2017-06-03,282.03,0.001666,0.05
2017-06-04,284.84,3e-05,0.05
2017-06-05,284.93,5.7e-05,0.05
2017-06-06,284.1,0.001117,0.05
2017-06-07,284.95,0.000471,0.05
2017-06-08,285.13,0.00123,0.05
2017-06-09,285.83,0.000793,0.05
2017-06-10,286.07,0.000617,0.05
2017-06-11,286.19,0.000195,0.05
2017-06-12,286.77,0.000801,0.05
2017-06-13,286.09,0.000301,0.05
2017-06-14,286.99,5.4e-05,0.05
2017-06-15,286.62,0.000618,0.05
2017-06-16,286.24,0.001306,0.05
2017-06-17,286.59,0.000647,0.05
2017-06-18,286.16,0.004313,0.05
2017-06-19,284.04,0.01233,0.05
2017-06-20,284.65,0.003,0.05
2017-06-21,285.82,0.00271,0.05
2017-06-22,284.98,0.001661,0.05
2017-06-23,285.61,0.003771,0.05
2017-06-24,284.05,0.011646,0.05
2017-06-25,284.74,0.009091,0.05
2017-06-26,285.41,0.002027,0.05
2017-06-27,286.59,0.001964,0.05
2017-06-28,285.39,0.012288,0.05
2017-06-29,285.3,0.002499,0.05
2017-06-30,286.38,0.003895,0.05
2017-07-01,285.71,0.006267,0.05
2017-07-02,286.15,0.006221,0.05
2017-07-03,285.46,0.010777,0.05
2017-07-04,285.61,0.013734,0.05
2017-07-05,284.53,0.0242,0.05
2017-07-06,284.84,0.013894,0.05
2017-07-07,285.68,0.013499,0.05
2017-07-08,284.67,0.005226,0.05
2017-07-09,283.76,0.015991,0.05
2017-07-10,281.51,0.011654,0.05
2017-07-11,282.53,0.008797,0.05
2017-07-12,284.12,0.000964,0.05
2017-07-13,285.38,0.001651,0.05
2017-07-14,285.78,0.001138,0.05
2017-07-15,285.78,0.002915,0.05
2017-07-16,286.56,0.001649,0.05
2017-07-17,285.89,0.001196,0.05
2017-07-18,285.98,0.001277,0.05
2017-07-19,285.85,0.000341,0.05
2017-07-20,285.59,0.002151,0.05
2017-07-21,285.36,0.003383,0.05
2017-07-22,285.49,0.005425,0.05
2017-07-23,285.12,0.008094,0.05
2017-07-24,285.29,0.004828,0.05
2017-07-25,285.68,0.000682,0.05
2017-07-26,285.36,0.002717,0.05
2017-07-27,285.92,0.002484,0.05
2017-07-28,285.93,0.012286,0.05
2017-07-29,281.61,0.022737,0.05
2017-07-30,284.83,0.003978,0.05
2017-07-31,285.37,0.00775,0.05
2017-08-01,283.91,0.007417,0.05
2017-08-02,285.25,0.001775,0.05
2017-08-03,285.83,0.005047,0.05
2017-08-04,285.98,0.006757,0.05
2017-08-05,286.62,0.003138,0.05
2017-08-06,286.83,0.002212,0.05
2017-08-07,286.74,0.004417,0.05
2017-08-08,286.32,0.022772,0.05
2017-08-09,283.99,0.015268,0.05
2017-08-10,284.51,0.006022,0.05
2017-08-11,285.04,0.002135,0.05
2017-08-12,284.98,0.001434,0.05
2017-08-13,285.27,0.004013,0.05
2017-08-14,284.42,0.008762,0.05
2017-08-15,284.67,0.008582,0.05
2017-08-16,284.77,0.01,0.05
2017-08-17,285.47,0.017029,0.05
2017-08-18,285.02,0.008032,0.05
2017-08-19,284.51,0.018963,0.05
2017-08-20,283.89,0.00815,0.05
2017-08-21,284.28,0.01592,0.05
2017-08-22,283.33,0.013959,0.05
2017-08-23,284.36,0.004963,0.05
2017-08-24,284.2,0.002017,0.05
2017-08-25,284.81,0.001386,0.05
2017-08-26,284.39,0.00324,0.05
2017-08-27,284.35,0.001148,0.05
2017-08-28,284.61,0.006291,0.05
2017-08-29,284.55,0.005182,0.05
2017-08-30,284.8,0.001393,0.05
2017-08-31,284.39,0.006204,0.05
2017-09-01,284.0,0.006564,0.05
2017-09-02,284.09,0.00662,0.05
2017-09-03,284.04,0.004057,0.05
2017-09-04,283.38,0.00499,0.05
2017-09-05,284.41,0.001047,0.05
2017-09-06,284.37,0.000345,0.05
2017-09-07,284.29,0.000715,0.05
2017-09-08,284.72,0.000746,0.05
2017-09-09,282.8,0.001342,0.05
2017-09-10,283.13,6.8e-05,0.05
2017-09-11,283.57,0.00093,0.05
2017-09-12,283.94,0.000507,0.05
2017-09-13,283.32,0.002433,0.05
2017-09-14,284.35,0.001339,0.05
2017-09-15,284.5,0.000822,0.05
2017-09-16,284.51,0.001081,0.05
2017-09-17,284.48,0.000302,0.05
2017-09-18,284.23,0.00086,0.05
2017-09-19,284.11,0.007431,0.05
2017-09-20,282.8,0.015295,0.05
2017-09-21,283.41,0.004222,0.05
2017-09-22,284.49,0.0006,0.05
2017-09-23,284.63,0.000254,0.05
2017-09-24,284.27,0.000463,0.05
2017-09-25,283.34,0.002347,0.05
2017-09-26,284.13,6.8e-05,0.05
2017-09-27,283.94,0.000663,0.05
2017-09-28,283.28,0.002217,0.05
2017-09-29,283.49,0.001114,0.05
2017-09-30,283.4,0.000712,0.05
2017-10-01,282.32,0.000988,0.05
2017-10-02,281.92,0.002178,0.05
2017-10-03,282.14,0.001154,0.05
2017-10-04,282.07,0.000222,0.05
2017-10-05,282.48,6.7e-05,0.05
2017-10-06,282.67,7.6e-05,0.05
2017-10-07,282.7,4e-05,0.05
2017-10-08,282.02,0.000227,0.05
2017-10-09,281.95,2.5e-05,0.05
2017-10-10,281.53,0.001766,0.05
2017-10-11,280.92,0.002641,0.05
2017-10-12,281.69,0.000132,0.05
2017-10-13,281.68,6.1e-05,0.05
2017-10-14,281.36,0.000454,0.05
2017-10-15,280.26,0.000324,0.05
2017-10-16,279.3,1.2e-05,0.05
2017-10-17,280.25,1e-06,0.05
2017-10-18,281.03,2e-06,0.05
2017-10-19,281.47,1e-06,0.05
2017-10-20,281.48,3.2e-05,0.05
2017-10-21,281.05,1.3e-05,0.05
2017-10-22,280.24,0.00023,0.05
2017-10-23,279.37,0.000138,0.05
2017-10-24,277.72,0.000502,0.05
2017-10-25,277.24,0.000267,0.05
2017-10-26,277.02,0.0,0.05
2017-10-27,277.06,0.000595,0.05
2017-10-28,275.91,0.000849,0.05
2017-10-29,274.36,2.7e-05,0.05
2017-10-30,273.48,0.000319,0.05
2017-10-31,273.74,0.000244,0.05
2017-11-01,273.4,1e-06,0.05
2017-11-02,274.22,0.0,0.05
2017-11-03,274.43,0.0,0.05
2017-11-04,274.03,0.000604,0.05
2017-11-05,275.09,5e-05,0.05
2017-11-06,275.48,1e-06,0.05
2017-11-07,275.12,0.000167,0.05
2017-11-08,274.62,5e-05,0.05
2017-11-09,274.05,1.4e-05,0.05
2017-11-10,272.92,5e-05,0.05
2017-11-11,274.88,1e-06,0.05
2017-11-12,275.56,0.000122,0.05
2017-11-13,276.09,0.0,0.05
2017-11-14,276.76,0.0,0.05
2017-11-15,276.46,1e-06,0.05
2017-11-16,276.63,3e-06,0.05
2017-11-17,276.48,2e-06,0.05
2017-11-18,276.11,1e-06,0.05
2017-11-19,275.93,1e-06,0.05
2017-11-20,274.94,1.6e-05,0.05
2017-11-21,275.29,1e-06,0.05
2017-11-22,274.41,3.9e-05,0.05
2017-11-23,272.84,5.8e-05,0.05
